t,M,central_I,tau
582.75,166.8731075871966,1.0,22.32730722864648
583.0,166.8731075871966,1.0,22.32730722864648
583.25,166.8731075871966,1.0,22.32730722864648
583.5,166.8731075871966,1.0,22.32730722864648
583.75,166.8731075871966,1.0,22.32730722864648
584.0,166.8731075871966,1.0,22.32730722864648
584.25,166.8731075871966,1.0,22.32730722864648
584.5,166.8731075871966,1.0,22.32730722864648
584.75,166.87310758719664,1.0,22.327307228646486
585.0,166.87310758719667,1.0,22.327307228646493
585.25,166.87310758719667,1.0,22.327307228646493
585.5,166.87310758719667,1.0,22.327307228646493
585.75,166.87310758719667,1.0,22.327307228646493
586.0,166.87310758719667,1.0,22.327307228646493
586.25,166.87310758719667,1.0,22.327307228646493
586.5,166.87310758719667,1.0,22.327307228646493
586.75,166.87310758719667,1.0,22.327307228646493
587.0,166.87310758719667,1.0,22.327307228646493
587.25,166.87310758719667,1.0,22.327307228646493
587.5,166.87310758719667,1.0,22.327307228646493
587.75,166.87310758719667,1.0,22.327307228646493
588.0,166.87310758719673,1.0,22.327307228646507
588.25,166.87310758719673,1.0,22.327307228646507
588.5,166.87310758719673,1.0,22.327307228646507
588.75,166.87310758719673,1.0,22.327307228646507
589.0,166.87310758719673,1.0,22.327307228646507
589.25,166.87310758719673,1.0,22.327307228646507
589.5,166.87310758719673,1.0,22.327307228646507
589.75,166.87310758719673,1.0,22.327307228646507
590.0,166.87310758719673,1.0,22.327307228646507
590.25,166.87310758719673,1.0,22.327307228646507
590.5,166.87310758719673,1.0,22.327307228646507
590.75,166.87310758719673,1.0,22.327307228646507
591.0,166.87310758719676,1.0,22.327307228646518
591.25,166.87310758719676,1.0,22.327307228646518
591.5,166.87310758719678,1.0,22.327307228646525
591.75,166.87310758719678,1.0,22.327307228646525
592.0,166.87310758719678,1.0,22.327307228646525
592.25,166.87310758719678,1.0,22.327307228646525
592.5,166.87310758719678,1.0,22.327307228646525
592.75,166.87310758719678,1.0,22.327307228646525
593.0,166.87310758719678,1.0,22.327307228646525
593.25,166.87310758719678,1.0,22.327307228646525
593.5,166.87310758719678,1.0,22.327307228646525
593.75,166.87310758719678,1.0,22.327307228646525
594.0,166.87310758719678,1.0,22.327307228646525
594.25,166.87310758719678,1.0,22.327307228646525
594.5,166.8731075871968,1.0,22.327307228646532
594.75,166.8731075871968,1.0,22.327307228646532
595.0,166.8731075871968,1.0,22.327307228646532
595.25,166.8731075871968,1.0,22.327307228646532
595.5,166.8731075871968,1.0,22.327307228646532
595.75,166.8731075871968,1.0,22.327307228646532
596.0,166.8731075871968,1.0,22.327307228646532
596.25,166.8731075871968,1.0,22.327307228646532
596.5,166.87310758719684,1.0,22.32730722864654
596.75,166.87310758719684,1.0,22.32730722864654
597.0,166.87310758719684,1.0,22.32730722864654
597.25,166.87310758719684,1.0,22.32730722864654
597.5,166.87310758719684,1.0,22.32730722864654
597.75,166.87310758719684,1.0,22.32730722864654
598.0,166.87310758719684,1.0,22.32730722864654
598.25,166.87310758719684,1.0,22.32730722864654
598.5,166.87310758719684,1.0,22.32730722864654
598.75,166.87310758719684,1.0,22.32730722864654
599.0,166.87310758719684,1.0,22.32730722864654
599.25,166.87310758719684,1.0,22.32730722864654
599.5,166.87310758719684,1.0,22.32730722864654
599.75,166.87310758719687,1.0,22.327307228646546
600.0,166.87310758719687,1.0,22.327307228646546
600.25,166.87310758719687,1.0,22.327307228646546
600.5,166.87310758719687,1.0,22.327307228646546
600.75,166.87310758719687,1.0,22.327307228646546
601.0,166.87310758719687,1.0,22.327307228646546
601.25,166.87310758719687,1.0,22.327307228646546
601.5,166.87310758719687,1.0,22.327307228646546
601.75,166.87310758719687,1.0,22.327307228646546
602.0,166.87310758719687,1.0,22.327307228646546
602.25,166.87310758719687,1.0,22.327307228646546
602.5,166.8731075871969,1.0,22.327307228646553
602.75,166.8731075871969,1.0,22.327307228646553
603.0,166.8731075871969,1.0,22.327307228646553
603.25,166.8731075871969,1.0,22.327307228646553
603.5,166.8731075871969,1.0,22.327307228646553
603.75,166.8731075871969,1.0,22.327307228646553
604.0,166.8731075871969,1.0,22.327307228646553
604.25,166.8731075871969,1.0,22.327307228646553
604.5,166.8731075871969,1.0,22.327307228646553
604.75,166.8731075871969,1.0,22.327307228646553
605.0,166.8731075871969,1.0,22.327307228646553
605.25,166.8731075871969,1.0,22.327307228646553
605.5,166.8731075871969,1.0,22.327307228646553
605.75,166.8731075871969,1.0,22.327307228646553
606.0,166.8731075871969,1.0,22.327307228646553
606.25,166.8731075871969,1.0,22.327307228646553
606.5,166.8731075871969,1.0,22.327307228646553
606.75,166.8731075871969,1.0,22.327307228646553
607.0,166.87310758719693,1.0,22.327307228646564
607.25,166.87310758719693,1.0,22.327307228646564
607.5,166.87310758719693,1.0,22.327307228646564
607.75,166.87310758719696,1.0,22.327307228646568
608.0,166.87310758719696,1.0,22.327307228646568
608.25,166.87310758719696,1.0,22.327307228646568
608.5,166.87310758719696,1.0,22.327307228646568
608.75,166.87310758719696,1.0,22.327307228646568
609.0,166.87310758719696,1.0,22.327307228646568
609.25,166.87310758719696,1.0,22.327307228646568
609.5,166.87310758719696,1.0,22.327307228646568
609.75,166.87310758719696,1.0,22.327307228646568
610.0,166.87310758719696,1.0,22.327307228646568
610.25,166.87310758719696,1.0,22.327307228646568
610.5,166.87310758719696,1.0,22.327307228646568
610.75,166.87310758719698,1.0,22.32730722864658
611.0,166.87310758719698,1.0,22.32730722864658
611.25,166.87310758719698,1.0,22.32730722864658
611.5,166.87310758719698,1.0,22.32730722864658
611.75,166.87310758719698,1.0,22.32730722864658
612.0,166.87310758719698,1.0,22.32730722864658
612.25,166.87310758719698,1.0,22.32730722864658
612.5,166.87310758719698,1.0,22.32730722864658
612.75,166.87310758719698,1.0,22.32730722864658
613.0,166.87310758719698,1.0,22.32730722864658
613.25,166.87310758719698,1.0,22.32730722864658
613.5,166.87310758719698,1.0,22.32730722864658
613.75,166.87310758719698,1.0,22.32730722864658
614.0,166.87310758719698,1.0,22.32730722864658
614.25,166.87310758719698,1.0,22.32730722864658
614.5,166.87310758719698,1.0,22.32730722864658
614.75,166.87310758719698,1.0,22.32730722864658
615.0,166.873107587197,1.0,22.327307228646585
615.25,166.873107587197,1.0,22.327307228646585
615.5,166.873107587197,1.0,22.327307228646585
615.75,166.873107587197,1.0,22.327307228646585
616.0,166.873107587197,1.0,22.327307228646585
616.25,166.873107587197,1.0,22.327307228646585
616.5,166.873107587197,1.0,22.327307228646585
616.75,166.873107587197,1.0,22.327307228646585
617.0,166.873107587197,1.0,22.327307228646585
617.25,166.873107587197,1.0,22.327307228646585
617.5,166.873107587197,1.0,22.327307228646585
617.75,166.873107587197,1.0,22.327307228646585
618.0,166.873107587197,1.0,22.327307228646585
618.25,166.873107587197,1.0,22.327307228646585
618.5,166.873107587197,1.0,22.327307228646585
618.75,166.873107587197,1.0,22.327307228646585
619.0,166.873107587197,1.0,22.327307228646585
619.25,166.873107587197,1.0,22.327307228646585
619.5,166.873107587197,1.0,22.327307228646585
619.75,166.873107587197,1.0,22.327307228646585
620.0,166.873107587197,1.0,22.327307228646585
620.25,166.873107587197,1.0,22.327307228646585
620.5,166.873107587197,1.0,22.327307228646585
620.75,166.873107587197,1.0,22.327307228646585
621.0,166.873107587197,1.0,22.327307228646585
621.25,166.873107587197,1.0,22.327307228646585
621.5,166.873107587197,1.0,22.327307228646585
621.75,166.873107587197,1.0,22.327307228646585
622.0,166.873107587197,1.0,22.327307228646585
622.25,166.873107587197,1.0,22.327307228646585
622.5,166.873107587197,1.0,22.327307228646585
622.75,166.873107587197,1.0,22.327307228646585
623.0,166.873107587197,1.0,22.327307228646585
623.25,166.873107587197,1.0,22.327307228646585
623.5,166.873107587197,1.0,22.327307228646585
623.75,166.873107587197,1.0,22.327307228646585
624.0,166.873107587197,1.0,22.327307228646585
624.25,166.873107587197,1.0,22.327307228646585
624.5,166.873107587197,1.0,22.327307228646585
624.75,166.873107587197,1.0,22.327307228646585
625.0,166.873107587197,1.0,22.327307228646585
625.25,166.873107587197,1.0,22.327307228646585
625.5,166.873107587197,1.0,22.327307228646585
625.75,166.873107587197,1.0,22.327307228646585
626.0,166.873107587197,1.0,22.327307228646585
626.25,166.873107587197,1.0,22.327307228646585
626.5,166.873107587197,1.0,22.327307228646585
626.75,166.873107587197,1.0,22.327307228646585
627.0,166.873107587197,1.0,22.327307228646585
627.25,166.873107587197,1.0,22.327307228646585
627.5,166.873107587197,1.0,22.327307228646585
627.75,166.873107587197,1.0,22.327307228646585
628.0,166.873107587197,1.0,22.327307228646585
628.25,166.873107587197,1.0,22.327307228646585
628.5,166.873107587197,1.0,22.327307228646585
628.75,166.873107587197,1.0,22.327307228646585
629.0,166.873107587197,1.0,22.327307228646585
629.25,166.873107587197,1.0,22.327307228646585
629.5,166.873107587197,1.0,22.327307228646585
629.75,166.873107587197,1.0,22.327307228646585
630.0,166.873107587197,1.0,22.327307228646585
630.25,166.873107587197,1.0,22.327307228646585
630.5,166.873107587197,1.0,22.327307228646585
630.75,166.873107587197,1.0,22.327307228646585
631.0,166.873107587197,1.0,22.327307228646585
631.25,166.873107587197,1.0,22.327307228646585
631.5,166.873107587197,1.0,22.327307228646585
631.75,166.873107587197,1.0,22.327307228646585
632.0,166.873107587197,1.0,22.327307228646585
632.25,166.873107587197,1.0,22.327307228646585
632.5,166.873107587197,1.0,22.327307228646585
632.75,166.873107587197,1.0,22.327307228646585
633.0,166.873107587197,1.0,22.327307228646585
633.25,166.873107587197,1.0,22.327307228646585
633.5,166.873107587197,1.0,22.327307228646585
633.75,166.873107587197,1.0,22.327307228646585
634.0,166.873107587197,1.0,22.327307228646585
634.25,166.873107587197,1.0,22.327307228646585
634.5,166.873107587197,1.0,22.327307228646585
634.75,166.873107587197,1.0,22.327307228646585
635.0,166.873107587197,1.0,22.327307228646585
635.25,166.873107587197,1.0,22.327307228646585
635.5,166.873107587197,1.0,22.327307228646585
635.75,166.873107587197,1.0,22.327307228646585
636.0,166.873107587197,1.0,22.327307228646585
636.25,166.873107587197,1.0,22.327307228646585
636.5,166.873107587197,1.0,22.327307228646585
636.75,166.873107587197,1.0,22.327307228646585
637.0,166.873107587197,1.0,22.327307228646585
637.25,166.873107587197,1.0,22.327307228646585
637.5,166.873107587197,1.0,22.327307228646585
637.75,166.873107587197,1.0,22.327307228646585
638.0,166.873107587197,1.0,22.327307228646585
638.25,166.873107587197,1.0,22.327307228646585
638.5,166.873107587197,1.0,22.327307228646585
638.75,166.873107587197,1.0,22.327307228646585
639.0,166.873107587197,1.0,22.327307228646585
639.25,166.873107587197,1.0,22.327307228646585
639.5,166.873107587197,1.0,22.327307228646585
639.75,166.873107587197,1.0,22.327307228646585
640.0,166.873107587197,1.0,22.327307228646585
640.25,166.873107587197,1.0,22.327307228646585
640.5,166.873107587197,1.0,22.327307228646585
640.75,166.873107587197,1.0,22.327307228646585
641.0,166.873107587197,1.0,22.327307228646585
641.25,166.873107587197,1.0,22.327307228646585
641.5,166.873107587197,1.0,22.327307228646585
641.75,166.873107587197,1.0,22.327307228646585
642.0,166.873107587197,1.0,22.327307228646585
642.25,166.873107587197,1.0,22.327307228646585
642.5,166.873107587197,1.0,22.327307228646585
642.75,166.873107587197,1.0,22.327307228646585
643.0,166.873107587197,1.0,22.327307228646585
643.25,166.873107587197,1.0,22.327307228646585
643.5,166.873107587197,1.0,22.327307228646585
643.75,166.873107587197,1.0,22.327307228646585
644.0,166.873107587197,1.0,22.327307228646585
644.25,166.873107587197,1.0,22.327307228646585
644.5,166.873107587197,1.0,22.327307228646585
644.75,166.873107587197,1.0,22.327307228646585
645.0,166.873107587197,1.0,22.327307228646585
645.25,166.873107587197,1.0,22.327307228646585
645.5,166.873107587197,1.0,22.327307228646585
645.75,166.873107587197,1.0,22.327307228646585
646.0,166.873107587197,1.0,22.327307228646585
646.25,166.873107587197,1.0,22.327307228646585
646.5,166.873107587197,1.0,22.327307228646585
646.75,166.873107587197,1.0,22.327307228646585
647.0,166.873107587197,1.0,22.327307228646585
647.25,166.87310758719704,1.0,22.327307228646593
647.5,166.87310758719704,1.0,22.327307228646593
647.75,166.87310758719704,1.0,22.327307228646593
648.0,166.87310758719704,1.0,22.327307228646593
648.25,166.87310758719704,1.0,22.327307228646593
648.5,166.87310758719704,1.0,22.327307228646593
648.75,166.87310758719704,1.0,22.327307228646593
649.0,166.87310758719704,1.0,22.327307228646593
649.25,166.87310758719704,1.0,22.327307228646593
649.5,166.87310758719704,1.0,22.327307228646593
649.75,166.87310758719704,1.0,22.327307228646593
650.0,166.87310758719704,1.0,22.327307228646593
650.25,166.87310758719704,1.0,22.327307228646593
650.5,166.87310758719704,1.0,22.327307228646593
650.75,166.87310758719704,1.0,22.327307228646593
651.0,166.87310758719704,1.0,22.327307228646593
651.25,166.87310758719704,1.0,22.327307228646593
651.5,166.87310758719704,1.0,22.327307228646593
651.75,166.87310758719704,1.0,22.327307228646593
652.0,166.87310758719704,1.0,22.327307228646593
652.25,166.87310758719704,1.0,22.327307228646593
652.5,166.87310758719704,1.0,22.327307228646593
652.75,166.87310758719704,1.0,22.327307228646593
653.0,166.87310758719704,1.0,22.327307228646593
653.25,166.87310758719704,1.0,22.327307228646593
653.5,166.87310758719704,1.0,22.327307228646593
653.75,166.87310758719704,1.0,22.327307228646593
654.0,166.87310758719704,1.0,22.327307228646593
654.25,166.87310758719704,1.0,22.327307228646593
654.5,166.87310758719704,1.0,22.327307228646593
654.75,166.87310758719704,1.0,22.327307228646593
655.0,166.87310758719704,1.0,22.327307228646593
655.25,166.87310758719707,1.0,22.3273072286466
655.5,166.87310758719707,1.0,22.3273072286466
655.75,166.87310758719707,1.0,22.3273072286466
656.0,166.87310758719707,1.0,22.3273072286466
656.25,166.87310758719707,1.0,22.3273072286466
656.5,166.87310758719707,1.0,22.3273072286466
656.75,166.87310758719707,1.0,22.3273072286466
657.0,166.87310758719707,1.0,22.3273072286466
657.25,166.87310758719707,1.0,22.3273072286466
657.5,166.87310758719707,1.0,22.3273072286466
657.75,166.87310758719707,1.0,22.3273072286466
658.0,166.87310758719707,1.0,22.3273072286466
658.25,166.87310758719707,1.0,22.3273072286466
658.5,166.87310758719707,1.0,22.3273072286466
658.75,166.87310758719707,1.0,22.3273072286466
659.0,166.87310758719707,1.0,22.3273072286466
659.25,166.87310758719707,1.0,22.3273072286466
659.5,166.87310758719707,1.0,22.3273072286466
659.75,166.87310758719707,1.0,22.3273072286466
660.0,166.87310758719707,1.0,22.3273072286466
660.25,166.87310758719707,1.0,22.3273072286466
660.5,166.87310758719707,1.0,22.3273072286466
660.75,166.87310758719707,1.0,22.3273072286466
661.0,166.87310758719707,1.0,22.3273072286466
661.25,166.87310758719707,1.0,22.3273072286466
661.5,166.87310758719707,1.0,22.3273072286466
661.75,166.87310758719707,1.0,22.3273072286466
662.0,166.87310758719707,1.0,22.3273072286466
662.25,166.87310758719707,1.0,22.3273072286466
662.5,166.87310758719707,1.0,22.3273072286466
662.75,166.87310758719707,1.0,22.3273072286466
663.0,166.87310758719707,1.0,22.3273072286466
663.25,166.87310758719707,1.0,22.3273072286466
663.5,166.87310758719707,1.0,22.3273072286466
663.75,166.87310758719707,1.0,22.3273072286466
664.0,166.87310758719707,1.0,22.3273072286466
664.25,166.87310758719707,1.0,22.3273072286466
664.5,166.87310758719707,1.0,22.3273072286466
664.75,166.87310758719707,1.0,22.3273072286466
665.0,166.87310758719707,1.0,22.3273072286466
665.25,166.87310758719707,1.0,22.3273072286466
665.5,166.87310758719707,1.0,22.3273072286466
665.75,166.87310758719707,1.0,22.3273072286466
666.0,166.87310758719707,1.0,22.3273072286466
666.25,166.87310758719707,1.0,22.3273072286466
666.5,166.87310758719707,1.0,22.3273072286466
666.75,166.87310758719707,1.0,22.3273072286466
667.0,166.87310758719707,1.0,22.3273072286466
667.25,166.87310758719707,1.0,22.3273072286466
667.5,166.87310758719707,1.0,22.3273072286466
667.75,166.87310758719707,1.0,22.3273072286466
668.0,166.87310758719707,1.0,22.3273072286466
668.25,166.87310758719707,1.0,22.3273072286466
668.5,166.87310758719707,1.0,22.3273072286466
668.75,166.87310758719707,1.0,22.3273072286466
669.0,166.87310758719707,1.0,22.3273072286466
669.25,166.87310758719707,1.0,22.3273072286466
669.5,166.87310758719707,1.0,22.3273072286466
669.75,166.87310758719707,1.0,22.3273072286466
670.0,166.87310758719707,1.0,22.3273072286466
670.25,166.87310758719707,1.0,22.3273072286466
670.5,166.87310758719707,1.0,22.3273072286466
670.75,166.87310758719707,1.0,22.3273072286466
671.0,166.87310758719707,1.0,22.3273072286466
671.25,166.87310758719707,1.0,22.3273072286466
671.5,166.87310758719707,1.0,22.3273072286466
671.75,166.87310758719707,1.0,22.3273072286466
672.0,166.87310758719707,1.0,22.3273072286466
672.25,166.87310758719707,1.0,22.3273072286466
672.5,166.87310758719707,1.0,22.3273072286466
672.75,166.87310758719707,1.0,22.3273072286466
673.0,166.87310758719707,1.0,22.3273072286466
673.25,166.87310758719707,1.0,22.3273072286466
673.5,166.87310758719707,1.0,22.3273072286466
673.75,166.87310758719707,1.0,22.3273072286466
674.0,166.87310758719707,1.0,22.3273072286466
674.25,166.87310758719707,1.0,22.3273072286466
674.5,166.87310758719707,1.0,22.3273072286466
674.75,166.87310758719707,1.0,22.3273072286466
675.0,166.87310758719707,1.0,22.3273072286466
675.25,166.87310758719707,1.0,22.3273072286466
675.5,166.87310758719707,1.0,22.3273072286466
675.75,166.87310758719707,1.0,22.3273072286466
676.0,166.87310758719707,1.0,22.3273072286466
676.25,166.87310758719707,1.0,22.3273072286466
676.5,166.87310758719707,1.0,22.3273072286466
676.75,166.87310758719707,1.0,22.3273072286466
677.0,166.87310758719707,1.0,22.3273072286466
677.25,166.87310758719707,1.0,22.3273072286466
677.5,166.87310758719707,1.0,22.3273072286466
677.75,166.87310758719707,1.0,22.3273072286466
678.0,166.87310758719707,1.0,22.3273072286466
678.25,166.87310758719707,1.0,22.3273072286466
678.5,166.87310758719707,1.0,22.3273072286466
678.75,166.87310758719707,1.0,22.3273072286466
679.0,166.87310758719707,1.0,22.3273072286466
679.25,166.87310758719707,1.0,22.3273072286466
679.5,166.87310758719707,1.0,22.3273072286466
679.75,166.87310758719707,1.0,22.3273072286466
680.0,166.87310758719707,1.0,22.3273072286466
680.25,166.87310758719707,1.0,22.3273072286466
680.5,166.87310758719707,1.0,22.3273072286466
680.75,166.87310758719707,1.0,22.3273072286466
681.0,166.87310758719707,1.0,22.3273072286466
681.25,166.87310758719707,1.0,22.3273072286466
681.5,166.87310758719707,1.0,22.3273072286466
681.75,166.87310758719707,1.0,22.3273072286466
682.0,166.87310758719707,1.0,22.3273072286466
682.25,166.87310758719707,1.0,22.3273072286466
682.5,166.87310758719707,1.0,22.3273072286466
682.75,166.87310758719707,1.0,22.3273072286466
683.0,166.87310758719707,1.0,22.3273072286466
683.25,166.87310758719707,1.0,22.3273072286466
683.5,166.87310758719707,1.0,22.3273072286466
683.75,166.87310758719707,1.0,22.3273072286466
684.0,166.87310758719707,1.0,22.3273072286466
684.25,166.87310758719707,1.0,22.3273072286466
684.5,166.87310758719707,1.0,22.3273072286466
684.75,166.87310758719707,1.0,22.3273072286466
685.0,166.87310758719707,1.0,22.3273072286466
685.25,166.87310758719707,1.0,22.3273072286466
685.5,166.87310758719707,1.0,22.3273072286466
685.75,166.87310758719707,1.0,22.3273072286466
686.0,166.87310758719707,1.0,22.3273072286466
686.25,166.87310758719707,1.0,22.3273072286466
686.5,166.87310758719707,1.0,22.3273072286466
686.75,166.87310758719707,1.0,22.3273072286466
687.0,166.87310758719707,1.0,22.3273072286466
687.25,166.87310758719707,1.0,22.3273072286466
687.5,166.87310758719707,1.0,22.3273072286466
687.75,166.87310758719707,1.0,22.3273072286466
688.0,166.87310758719707,1.0,22.3273072286466
688.25,166.87310758719707,1.0,22.3273072286466
688.5,166.87310758719707,1.0,22.3273072286466
688.75,166.87310758719707,1.0,22.3273072286466
689.0,166.87310758719707,1.0,22.3273072286466
689.25,166.87310758719707,1.0,22.3273072286466
689.5,166.87310758719707,1.0,22.3273072286466
689.75,166.87310758719707,1.0,22.3273072286466
690.0,166.87310758719707,1.0,22.3273072286466
690.25,166.87310758719707,1.0,22.3273072286466
690.5,166.87310758719707,1.0,22.3273072286466
690.75,166.87310758719707,1.0,22.3273072286466
691.0,166.87310758719707,1.0,22.3273072286466
691.25,166.87310758719707,1.0,22.3273072286466
691.5,166.87310758719707,1.0,22.3273072286466
691.75,166.87310758719707,1.0,22.3273072286466
692.0,166.87310758719707,1.0,22.3273072286466
692.25,166.87310758719707,1.0,22.3273072286466
692.5,166.87310758719707,1.0,22.3273072286466
692.75,166.87310758719707,1.0,22.3273072286466
693.0,166.87310758719707,1.0,22.3273072286466
693.25,166.87310758719707,1.0,22.3273072286466
693.5,166.87310758719707,1.0,22.3273072286466
693.75,166.87310758719707,1.0,22.3273072286466
694.0,166.87310758719707,1.0,22.3273072286466
694.25,166.87310758719707,1.0,22.3273072286466
694.5,166.87310758719707,1.0,22.3273072286466
694.75,166.87310758719707,1.0,22.3273072286466
695.0,166.87310758719707,1.0,22.3273072286466
695.25,166.87310758719707,1.0,22.3273072286466
695.5,166.87310758719707,1.0,22.3273072286466
695.75,166.87310758719707,1.0,22.3273072286466
696.0,166.87310758719707,1.0,22.3273072286466
696.25,166.87310758719707,1.0,22.3273072286466
696.5,166.87310758719707,1.0,22.3273072286466
696.75,166.87310758719707,1.0,22.3273072286466
697.0,166.87310758719707,1.0,22.3273072286466
697.25,166.87310758719707,1.0,22.3273072286466
697.5,166.87310758719707,1.0,22.3273072286466
697.75,166.87310758719707,1.0,22.3273072286466
698.0,166.87310758719707,1.0,22.3273072286466
698.25,166.87310758719707,1.0,22.3273072286466
698.5,166.87310758719707,1.0,22.3273072286466
698.75,166.87310758719707,1.0,22.3273072286466
699.0,166.87310758719707,1.0,22.3273072286466
699.25,166.87310758719707,1.0,22.3273072286466
699.5,166.87310758719707,1.0,22.3273072286466
699.75,166.87310758719707,1.0,22.3273072286466
700.0,166.87310758719707,1.0,22.3273072286466
700.25,166.87310758719707,1.0,22.3273072286466
700.5,166.87310758719707,1.0,22.3273072286466
700.75,166.87310758719707,1.0,22.3273072286466
701.0,166.87310758719707,1.0,22.3273072286466
701.25,166.87310758719707,1.0,22.3273072286466
701.5,166.87310758719707,1.0,22.3273072286466
701.75,166.87310758719707,1.0,22.3273072286466
702.0,166.87310758719707,1.0,22.3273072286466
702.25,166.87310758719707,1.0,22.3273072286466
702.5,166.87310758719707,1.0,22.3273072286466
702.75,166.87310758719707,1.0,22.3273072286466
703.0,166.87310758719707,1.0,22.3273072286466
703.25,166.87310758719707,1.0,22.3273072286466
703.5,166.87310758719707,1.0,22.3273072286466
703.75,166.87310758719707,1.0,22.3273072286466
704.0,166.87310758719707,1.0,22.3273072286466
704.25,166.87310758719707,1.0,22.3273072286466
704.5,166.87310758719707,1.0,22.3273072286466
704.75,166.87310758719707,1.0,22.3273072286466
705.0,166.87310758719707,1.0,22.3273072286466
705.25,166.87310758719707,1.0,22.3273072286466
705.5,166.87310758719707,1.0,22.3273072286466
705.75,166.87310758719707,1.0,22.3273072286466
706.0,166.87310758719707,1.0,22.3273072286466
706.25,166.87310758719707,1.0,22.3273072286466
706.5,166.87310758719707,1.0,22.3273072286466
706.75,166.87310758719707,1.0,22.3273072286466
707.0,166.87310758719707,1.0,22.3273072286466
707.25,166.87310758719707,1.0,22.3273072286466
707.5,166.87310758719707,1.0,22.3273072286466
707.75,166.87310758719707,1.0,22.3273072286466
708.0,166.87310758719707,1.0,22.3273072286466
708.25,166.87310758719707,1.0,22.3273072286466
708.5,166.87310758719707,1.0,22.3273072286466
708.75,166.87310758719707,1.0,22.3273072286466
709.0,166.87310758719707,1.0,22.3273072286466
709.25,166.87310758719707,1.0,22.3273072286466
709.5,166.87310758719707,1.0,22.3273072286466
709.75,166.87310758719707,1.0,22.3273072286466
710.0,166.87310758719707,1.0,22.3273072286466
710.25,166.87310758719707,1.0,22.3273072286466
710.5,166.87310758719707,1.0,22.3273072286466
710.75,166.87310758719707,1.0,22.3273072286466
711.0,166.87310758719707,1.0,22.3273072286466
711.25,166.87310758719707,1.0,22.3273072286466
711.5,166.87310758719707,1.0,22.3273072286466
711.75,166.87310758719707,1.0,22.3273072286466
712.0,166.87310758719707,1.0,22.3273072286466
712.25,166.87310758719707,1.0,22.3273072286466
712.5,166.87310758719707,1.0,22.3273072286466
712.75,166.87310758719707,1.0,22.3273072286466
713.0,166.87310758719707,1.0,22.3273072286466
713.25,166.87310758719707,1.0,22.3273072286466
713.5,166.87310758719707,1.0,22.3273072286466
713.75,166.87310758719707,1.0,22.3273072286466
714.0,166.87310758719707,1.0,22.3273072286466
714.25,166.87310758719707,1.0,22.3273072286466
714.5,166.87310758719707,1.0,22.3273072286466
714.75,166.87310758719707,1.0,22.3273072286466
715.0,166.87310758719707,1.0,22.3273072286466
715.25,166.87310758719707,1.0,22.3273072286466
715.5,166.87310758719707,1.0,22.3273072286466
715.75,166.87310758719707,1.0,22.3273072286466
716.0,166.87310758719707,1.0,22.3273072286466
716.25,166.87310758719707,1.0,22.3273072286466
716.5,166.87310758719707,1.0,22.3273072286466
716.75,166.87310758719707,1.0,22.3273072286466
717.0,166.87310758719707,1.0,22.3273072286466
717.25,166.87310758719707,1.0,22.3273072286466
717.5,166.87310758719707,1.0,22.3273072286466
717.75,166.87310758719707,1.0,22.3273072286466
718.0,166.87310758719707,1.0,22.3273072286466
718.25,166.87310758719707,1.0,22.3273072286466
718.5,166.87310758719707,1.0,22.3273072286466
718.75,166.87310758719707,1.0,22.3273072286466
719.0,166.87310758719707,1.0,22.3273072286466
719.25,166.87310758719707,1.0,22.3273072286466
719.5,166.87310758719707,1.0,22.3273072286466
719.75,166.87310758719707,1.0,22.3273072286466
720.0,166.87310758719707,1.0,22.3273072286466
720.25,166.87310758719707,1.0,22.3273072286466
720.5,166.87310758719707,1.0,22.3273072286466
720.75,166.87310758719707,1.0,22.3273072286466
721.0,166.87310758719707,1.0,22.3273072286466
721.25,166.87310758719707,1.0,22.3273072286466
721.5,166.87310758719707,1.0,22.3273072286466
721.75,166.87310758719707,1.0,22.3273072286466
722.0,166.87310758719707,1.0,22.3273072286466
722.25,166.87310758719707,1.0,22.3273072286466
722.5,166.87310758719707,1.0,22.3273072286466
722.75,166.87310758719707,1.0,22.3273072286466
723.0,166.87310758719707,1.0,22.3273072286466
723.25,166.87310758719707,1.0,22.3273072286466
723.5,166.87310758719707,1.0,22.3273072286466
723.75,166.87310758719707,1.0,22.3273072286466
724.0,166.87310758719707,1.0,22.3273072286466
724.25,166.87310758719707,1.0,22.3273072286466
724.5,166.87310758719707,1.0,22.3273072286466
724.75,166.87310758719707,1.0,22.3273072286466
725.0,166.87310758719707,1.0,22.3273072286466
725.25,166.87310758719707,1.0,22.3273072286466
725.5,166.87310758719707,1.0,22.3273072286466
725.75,166.87310758719707,1.0,22.3273072286466
726.0,166.87310758719707,1.0,22.3273072286466
726.25,166.87310758719707,1.0,22.3273072286466
726.5,166.87310758719707,1.0,22.3273072286466
726.75,166.87310758719707,1.0,22.3273072286466
727.0,166.87310758719707,1.0,22.3273072286466
727.25,166.87310758719707,1.0,22.3273072286466
727.5,166.87310758719707,1.0,22.3273072286466
727.75,166.87310758719707,1.0,22.3273072286466
728.0,166.87310758719707,1.0,22.3273072286466
728.25,166.87310758719707,1.0,22.3273072286466
728.5,166.87310758719707,1.0,22.3273072286466
728.75,166.87310758719707,1.0,22.3273072286466
729.0,166.87310758719707,1.0,22.3273072286466
729.25,166.87310758719707,1.0,22.3273072286466
729.5,166.87310758719707,1.0,22.3273072286466
